timestamp,training_end,threshold_selected_pre_event,predicted_probability,predicted_class,actual_future_6h_rain,actual_target,predicted_amount_mm
2021-11-23 14:00:00,2021-10-31 23:00:00,0.95,7.801209722e-05,0,0,0,0.148690328
2021-11-23 15:00:00,2021-10-31 23:00:00,0.95,0.0001923391537,0,0,0,0.3768873513
2021-11-23 16:00:00,2021-10-31 23:00:00,0.95,0.0001039289054,0,0,0,0.3809299469
2021-11-23 17:00:00,2021-10-31 23:00:00,0.95,0.0002456798975,0,0,0,0.3843817115
2021-11-23 18:00:00,2021-10-31 23:00:00,0.95,0.0001442821522,0,0,0,0.3292119503
2021-11-23 19:00:00,2021-10-31 23:00:00,0.95,0.0002806047851,0,0,0,0.6518177986
2021-11-23 20:00:00,2021-10-31 23:00:00,0.95,0.0003066401114,0,0,0,0.6787371635
2021-11-23 21:00:00,2021-10-31 23:00:00,0.95,0.0004687930341,0,0,0,0.7354879975
2021-11-23 22:00:00,2021-10-31 23:00:00,0.95,0.000490585342,0,0,0,0.8166154623
2021-11-23 23:00:00,2021-10-31 23:00:00,0.95,0.0005870344467,0,0,0,0.7150155902
2021-11-24 00:00:00,2021-10-31 23:00:00,0.95,0.0001114194092,0,0.1,0,0.5963786244
2021-11-24 01:00:00,2021-10-31 23:00:00,0.95,0.000115219882,0,0.1,0,0.5300012827
2021-11-24 02:00:00,2021-10-31 23:00:00,0.95,3.12786251e-05,0,0.2,0,0.314354986
2021-11-24 03:00:00,2021-10-31 23:00:00,0.95,2.659041638e-05,0,0.2,0,0.3032770455
2021-11-24 04:00:00,2021-10-31 23:00:00,0.95,2.473514542e-05,0,0.2,0,0.2865484953
2021-11-24 05:00:00,2021-10-31 23:00:00,0.95,0.0001226489694,0,0.2,0,0.3008901775
2021-11-24 06:00:00,2021-10-31 23:00:00,0.95,0.00021541967,0,0.1,0,0.8192200661
2021-11-24 07:00:00,2021-10-31 23:00:00,0.95,6.023128299e-05,0,0.2,0,0.4983280897
2021-11-24 08:00:00,2021-10-31 23:00:00,0.95,5.968092228e-05,0,0.2,0,0.7385559678
2021-11-24 09:00:00,2021-10-31 23:00:00,0.95,5.574031456e-05,0,0.3,0,0.3171415329
2021-11-24 10:00:00,2021-10-31 23:00:00,0.95,7.871077833e-05,0,0.4,0,0.2275409549
2021-11-24 11:00:00,2021-10-31 23:00:00,0.95,2.592729652e-05,0,0.4,0,0.1979776025
2021-11-24 12:00:00,2021-10-31 23:00:00,0.95,2.485147206e-06,0,0.4,0,0.08712799847
2021-11-24 13:00:00,2021-10-31 23:00:00,0.95,4.161660854e-06,0,0.3,0,0.5446047187
2021-11-24 14:00:00,2021-10-31 23:00:00,0.95,2.943591062e-05,0,0.2,0,0.5610907674
2021-11-24 15:00:00,2021-10-31 23:00:00,0.95,5.010213863e-05,0,0.1,0,0.6043288112
2021-11-24 16:00:00,2021-10-31 23:00:00,0.95,0.0001468226255,0,0,0,0.6381207705
2021-11-24 17:00:00,2021-10-31 23:00:00,0.95,0.0001771951647,0,0,0,0.2625884116
2021-11-24 18:00:00,2021-10-31 23:00:00,0.95,5.497974053e-05,0,0,0,0.2581452727
2021-11-24 19:00:00,2021-10-31 23:00:00,0.95,0.0001423193025,0,0.1,0,0.4618245661
2021-11-24 20:00:00,2021-10-31 23:00:00,0.95,0.0001135464336,0,1,0,0.5019331574
2021-11-24 21:00:00,2021-10-31 23:00:00,0.95,0.0001392292324,0,1.5,0,0.48630777
2021-11-24 22:00:00,2021-10-31 23:00:00,0.95,0.0002293264697,0,1.6,0,0.4394755065
2021-11-24 23:00:00,2021-10-31 23:00:00,0.95,4.821359835e-05,0,1.6,0,0.3831982017
2021-11-25 00:00:00,2021-10-31 23:00:00,0.95,2.044933535e-05,0,3.8,0,0.3692290485
2021-11-25 01:00:00,2021-10-31 23:00:00,0.95,3.022367855e-05,0,12.5,0,0.7907274961
2021-11-25 02:00:00,2021-10-31 23:00:00,0.95,2.883835805e-05,0,12.3,0,2.478627443
2021-11-25 03:00:00,2021-10-31 23:00:00,0.95,0.000873609446,0,11.9,0,1.898665071
2021-11-25 04:00:00,2021-10-31 23:00:00,0.95,0.0007888640976,0,12.9,0,1.184926987
2021-11-25 05:00:00,2021-10-31 23:00:00,0.95,0.001678886474,0,13.3,0,0.7004754543
2021-11-25 06:00:00,2021-10-31 23:00:00,0.95,0.003262528684,0,11.3,0,4.784145832
2021-11-25 07:00:00,2021-10-31 23:00:00,0.95,0.01026227511,0,2.7,0,11.38697052
2021-11-25 08:00:00,2021-10-31 23:00:00,0.95,0.001731578261,0,8.2,0,5.054447651
2021-11-25 09:00:00,2021-10-31 23:00:00,0.95,0.002134550828,0,10.5,0,5.928300381
2021-11-25 10:00:00,2021-10-31 23:00:00,0.95,0.001371688559,0,11,0,8.571556091
2021-11-25 11:00:00,2021-10-31 23:00:00,0.95,0.002199182753,0,10.8,0,5.952792645
2021-11-25 12:00:00,2021-10-31 23:00:00,0.95,2.836804924e-05,0,10.6,0,3.042146206
2021-11-25 13:00:00,2021-10-31 23:00:00,0.95,8.183866885e-05,0,10.4,0,2.217137575
2021-11-25 14:00:00,2021-10-31 23:00:00,0.95,0.002677171258,0,4.7,0,6.948489666
2021-11-25 15:00:00,2021-10-31 23:00:00,0.95,0.002220985712,0,8.9,0,3.797074318
2021-11-25 16:00:00,2021-10-31 23:00:00,0.95,0.07304295897,0,8.7,0,7.754264355
2021-11-25 17:00:00,2021-10-31 23:00:00,0.95,0.01820663363,0,8.6,0,9.12322998
2021-11-25 18:00:00,2021-10-31 23:00:00,0.95,0.01632450894,0,8.6,0,2.765326023
2021-11-25 19:00:00,2021-10-31 23:00:00,0.95,0.004785621539,0,9.4,0,3.530589819
2021-11-25 20:00:00,2021-10-31 23:00:00,0.95,0.0006188832922,0,14.8,0,6.034327507
2021-11-25 21:00:00,2021-10-31 23:00:00,0.95,0.001117626554,0,8.3,0,14.01821899
2021-11-25 22:00:00,2021-10-31 23:00:00,0.95,0.01042553782,0,6.9,0,9.839274406
2021-11-25 23:00:00,2021-10-31 23:00:00,0.95,0.002292649588,0,7,0,5.316770077
2021-11-26 00:00:00,2021-10-31 23:00:00,0.95,0.0006157708121,0,7.1,0,4.414739132
2021-11-26 01:00:00,2021-10-31 23:00:00,0.95,0.009809432551,0,6.5,0,8.704792023
2021-11-26 02:00:00,2021-10-31 23:00:00,0.95,0.02132845111,0,1.4,0,8.539027214
2021-11-26 03:00:00,2021-10-31 23:00:00,0.95,0.0008254477871,0,5.2,0,7.068443298
2021-11-26 04:00:00,2021-10-31 23:00:00,0.95,0.02163409255,0,6.4,0,4.150723934
2021-11-26 05:00:00,2021-10-31 23:00:00,0.95,0.000677212025,0,6.8,0,6.989702225
2021-11-26 06:00:00,2021-10-31 23:00:00,0.95,0.007611583453,0,7.2,0,5.613325119
2021-11-26 07:00:00,2021-10-31 23:00:00,0.95,0.003138715634,0,10.9,0,6.364050865
2021-11-26 08:00:00,2021-10-31 23:00:00,0.95,0.01055265963,0,10.5,0,8.050391197
2021-11-26 09:00:00,2021-10-31 23:00:00,0.95,0.007261554245,0,8,0,9.570540428
2021-11-26 10:00:00,2021-10-31 23:00:00,0.95,0.0132434871,0,13.3,0,12.41830444
2021-11-26 11:00:00,2021-10-31 23:00:00,0.95,0.001910560532,0,13.4,0,8.987197876
2021-11-26 12:00:00,2021-10-31 23:00:00,0.95,0.002280270914,0,13.8,0,7.492321968
2021-11-26 13:00:00,2021-10-31 23:00:00,0.95,0.04911099002,0,11.9,0,9.864220619
2021-11-26 14:00:00,2021-10-31 23:00:00,0.95,0.08002630621,0,15.4,0,7.494063377
2021-11-26 15:00:00,2021-10-31 23:00:00,0.95,0.01749968342,0,15,0,8.939079285
2021-11-26 16:00:00,2021-10-31 23:00:00,0.95,0.03540638089,0,12.7,0,12.55687237
2021-11-26 17:00:00,2021-10-31 23:00:00,0.95,0.009662816301,0,13.1,0,8.917308807
2021-11-26 18:00:00,2021-10-31 23:00:00,0.95,0.0368026495,0,14.3,0,11.46813202
2021-11-26 19:00:00,2021-10-31 23:00:00,0.95,0.5764453411,0,14.4,0,17.10463905
2021-11-26 20:00:00,2021-10-31 23:00:00,0.95,0.2770679593,0,11.3,0,19.45440483
2021-11-26 21:00:00,2021-10-31 23:00:00,0.95,0.06139384955,0,12.5,0,11.10487747
2021-11-26 22:00:00,2021-10-31 23:00:00,0.95,0.1329344809,0,9.3,0,14.79174137
2021-11-26 23:00:00,2021-10-31 23:00:00,0.95,0.1507219076,0,9,0,12.58095837
2021-11-27 00:00:00,2021-10-31 23:00:00,0.95,0.5191178322,0,7.1,0,12.84126854
2021-11-27 01:00:00,2021-10-31 23:00:00,0.95,0.7472497821,0,5.4,0,14.19158268
2021-11-27 02:00:00,2021-10-31 23:00:00,0.95,0.6071834564,0,5.1,0,8.497694969
2021-11-27 03:00:00,2021-10-31 23:00:00,0.95,0.5561081767,0,3.7,0,11.05029583
2021-11-27 04:00:00,2021-10-31 23:00:00,0.95,0.05322015285,0,3.6,0,7.239210129
2021-11-27 05:00:00,2021-10-31 23:00:00,0.95,0.1902754158,0,3,0,8.069705009
2021-11-27 06:00:00,2021-10-31 23:00:00,0.95,0.003523694817,0,3.2,0,6.688354492
2021-11-27 07:00:00,2021-10-31 23:00:00,0.95,0.004260675982,0,4.8,0,5.574337482
2021-11-27 08:00:00,2021-10-31 23:00:00,0.95,0.0008396795602,0,6.8,0,6.770793915
2021-11-27 09:00:00,2021-10-31 23:00:00,0.95,0.005851444323,0,8.2,0,6.515852928
2021-11-27 10:00:00,2021-10-31 23:00:00,0.95,0.02271077037,0,8.9,0,6.560926437
2021-11-27 11:00:00,2021-10-31 23:00:00,0.95,0.0005218478618,0,9.4,0,4.415277004
2021-11-27 12:00:00,2021-10-31 23:00:00,0.95,0.000656060176,0,9.4,0,3.364797831
2021-11-27 13:00:00,2021-10-31 23:00:00,0.95,0.00118325837,0,9.3,0,5.288041115
2021-11-27 14:00:00,2021-10-31 23:00:00,0.95,0.001679150271,0,11.6,0,5.360738754
2021-11-27 15:00:00,2021-10-31 23:00:00,0.95,0.005035339389,0,9.7,0,6.921992779
2021-11-27 16:00:00,2021-10-31 23:00:00,0.95,0.02392507158,0,8.6,0,7.555949211
2021-11-27 17:00:00,2021-10-31 23:00:00,0.95,0.005743756425,0,8.3,0,5.797199249
2021-11-27 18:00:00,2021-10-31 23:00:00,0.95,0.001296911971,0,8.1,0,6.349568844
2021-11-27 19:00:00,2021-10-31 23:00:00,0.95,0.002111576963,0,9.2,0,8.783802032
2021-11-27 20:00:00,2021-10-31 23:00:00,0.95,0.001027768711,0,5.2,0,10.76821136
2021-11-27 21:00:00,2021-10-31 23:00:00,0.95,0.001259117271,0,5.8,0,6.681048393
2021-11-27 22:00:00,2021-10-31 23:00:00,0.95,0.003417260945,0,6,0,4.908875942
2021-11-27 23:00:00,2021-10-31 23:00:00,0.95,0.001584331389,0,6.5,0,6.635813236
2021-11-28 00:00:00,2021-10-31 23:00:00,0.95,0.0003075600544,0,7.1,0,5.24344492
2021-11-28 01:00:00,2021-10-31 23:00:00,0.95,0.002490678569,0,5.9,0,7.745182037
2021-11-28 02:00:00,2021-10-31 23:00:00,0.95,0.00982632488,0,6.3,0,5.79869318
2021-11-28 03:00:00,2021-10-31 23:00:00,0.95,0.0008202622412,0,5.8,0,5.775728703
2021-11-28 04:00:00,2021-10-31 23:00:00,0.95,0.0008854487678,0,5.7,0,4.721467018
2021-11-28 05:00:00,2021-10-31 23:00:00,0.95,0.008872135542,0,6.3,0,5.129152775
2021-11-28 06:00:00,2021-10-31 23:00:00,0.95,0.009067660198,0,6.7,0,5.551460743
2021-11-28 07:00:00,2021-10-31 23:00:00,0.95,0.01111161336,0,5.3,0,6.689961433
2021-11-28 08:00:00,2021-10-31 23:00:00,0.95,0.01181074418,0,4.3,0,7.771970272
2021-11-28 09:00:00,2021-10-31 23:00:00,0.95,0.009461300448,0,4.4,0,8.018783569
2021-11-28 10:00:00,2021-10-31 23:00:00,0.95,0.08117430657,0,4.4,0,7.444449425
2021-11-28 11:00:00,2021-10-31 23:00:00,0.95,0.06947369874,0,6.4,0,7.756249428
2021-11-28 12:00:00,2021-10-31 23:00:00,0.95,0.00533834938,0,9.9,0,8.496068001
2021-11-28 13:00:00,2021-10-31 23:00:00,0.95,0.004337547813,0,9.8,0,5.302327156
2021-11-28 14:00:00,2021-10-31 23:00:00,0.95,0.0004189174215,0,10.6,0,4.58165741
2021-11-28 15:00:00,2021-10-31 23:00:00,0.95,0.0003965446085,0,14,0,3.741429329
2021-11-28 16:00:00,2021-10-31 23:00:00,0.95,0.00139840052,0,14,0,5.262106419
2021-11-28 17:00:00,2021-10-31 23:00:00,0.95,0.0007079802454,0,11,0,9.335905075
2021-11-28 18:00:00,2021-10-31 23:00:00,0.95,0.004625962116,0,8.8,0,12.21539688
2021-11-28 19:00:00,2021-10-31 23:00:00,0.95,0.001169379917,0,8.9,0,6.999174595
2021-11-28 20:00:00,2021-10-31 23:00:00,0.95,0.02077149786,0,8.1,0,10.1024971
2021-11-28 21:00:00,2021-10-31 23:00:00,0.95,0.001454443671,0,5.7,0,11.10701466
2021-11-28 22:00:00,2021-10-31 23:00:00,0.95,0.01067893673,0,5.3,0,7.513197422
2021-11-28 23:00:00,2021-10-31 23:00:00,0.95,0.2206796706,0,5.1,0,8.377361298
2021-11-29 00:00:00,2021-10-31 23:00:00,0.95,0.1483112723,0,4.9,0,14.74173355
2021-11-29 01:00:00,2021-10-31 23:00:00,0.95,0.001760064973,0,13.4,0,5.892594814
2021-11-29 02:00:00,2021-10-31 23:00:00,0.95,0.001910366933,0,20.5,1,4.197149754
2021-11-29 03:00:00,2021-10-31 23:00:00,0.95,0.01110623311,0,19.8,0,7.511531353
2021-11-29 04:00:00,2021-10-31 23:00:00,0.95,0.001482173335,0,19.9,0,4.391944408
2021-11-29 05:00:00,2021-10-31 23:00:00,0.95,0.0117308218,0,19.7,0,5.242117882
2021-11-29 06:00:00,2021-10-31 23:00:00,0.95,0.03120509349,0,17.5,0,9.490461349
2021-11-29 07:00:00,2021-10-31 23:00:00,0.95,0.006969674025,0,8.7,0,12.31422424
2021-11-29 08:00:00,2021-10-31 23:00:00,0.95,0.004203524906,0,1.5,0,10.56181622
2021-11-29 09:00:00,2021-10-31 23:00:00,0.95,0.003932739142,0,0.9,0,6.229610443
2021-11-29 10:00:00,2021-10-31 23:00:00,0.95,0.0002578682033,0,1.1,0,3.801280499
2021-11-29 11:00:00,2021-10-31 23:00:00,0.95,0.0001369865786,0,1,0,6.272090435
2021-11-29 12:00:00,2021-10-31 23:00:00,0.95,8.628083742e-05,0,0.9,0,2.018223286
2021-11-29 13:00:00,2021-10-31 23:00:00,0.95,2.385596054e-05,0,1,0,0
2021-11-29 14:00:00,2021-10-31 23:00:00,0.95,2.147046507e-05,0,1.1,0,0
2021-11-29 15:00:00,2021-10-31 23:00:00,0.95,0.000211326289,0,1.9,0,1.190790772
2021-11-29 16:00:00,2021-10-31 23:00:00,0.95,0.0007055087481,0,1.6,0,2.04573822
2021-11-29 17:00:00,2021-10-31 23:00:00,0.95,0.001791714109,0,1.7,0,6.050939083
2021-11-29 18:00:00,2021-10-31 23:00:00,0.95,0.001930549275,0,1.8,0,7.822509289
2021-11-29 19:00:00,2021-10-31 23:00:00,0.95,0.001609008759,0,1.6,0,6.771828651
2021-11-29 20:00:00,2021-10-31 23:00:00,0.95,0.002667180263,0,1.8,0,4.704276085
2021-11-29 21:00:00,2021-10-31 23:00:00,0.95,0.0001616798691,0,1.4,0,6.127866745
2021-11-29 22:00:00,2021-10-31 23:00:00,0.95,6.995897274e-05,0,1.4,0,4.238348484
2021-11-29 23:00:00,2021-10-31 23:00:00,0.95,0.0002073179639,0,1.7,0,2.652704239
2021-11-30 00:00:00,2021-10-31 23:00:00,0.95,0.0001409689576,0,1.8,0,2.953915358
2021-11-30 01:00:00,2021-10-31 23:00:00,0.95,1.219498972e-05,0,2.4,0,1.625220537
2021-11-30 02:00:00,2021-10-31 23:00:00,0.95,3.809366171e-05,0,2.7,0,4.059294701
2021-11-30 03:00:00,2021-10-31 23:00:00,0.95,9.617465548e-05,0,2.7,0,4.412372589
2021-11-30 04:00:00,2021-10-31 23:00:00,0.95,0.0001025081438,0,2.6,0,3.49808383
2021-11-30 05:00:00,2021-10-31 23:00:00,0.95,0.001103125862,0,2.5,0,4.700957298
2021-11-30 06:00:00,2021-10-31 23:00:00,0.95,0.0001621104166,0,2.9,0,4.498159885
2021-11-30 07:00:00,2021-10-31 23:00:00,0.95,0.0002032817429,0,2.4,0,4.664066315
2021-11-30 08:00:00,2021-10-31 23:00:00,0.95,0.000228906385,0,2.3,0,3.02987361
2021-11-30 09:00:00,2021-10-31 23:00:00,0.95,0.0007713862578,0,2.1,0,2.88652873
2021-11-30 10:00:00,2021-10-31 23:00:00,0.95,0.0002750432759,0,2,0,1.083812594
2021-11-30 11:00:00,2021-10-31 23:00:00,0.95,9.845129534e-05,0,1.7,0,1.729876161
2021-11-30 12:00:00,2021-10-31 23:00:00,0.95,8.823524695e-05,0,1.1,0,2.431018591
2021-11-30 13:00:00,2021-10-31 23:00:00,0.95,2.404899897e-05,0,1,0,0.9819968343
2021-11-30 14:00:00,2021-10-31 23:00:00,0.95,0.0008912379853,0,0.5,0,2.342702866
2021-11-30 15:00:00,2021-10-31 23:00:00,0.95,0.0002212382678,0,0.4,0,3.344749928
2021-11-30 16:00:00,2021-10-31 23:00:00,0.95,9.943299665e-05,0,0.6,0,1.145398617
2021-11-30 17:00:00,2021-10-31 23:00:00,0.95,4.367976726e-05,0,0.7,0,1.329567432
2021-11-30 18:00:00,2021-10-31 23:00:00,0.95,0.000280517037,0,2.1,0,1.461633801
2021-11-30 19:00:00,2021-10-31 23:00:00,0.95,0.0003996094747,0,2.7,0,1.478730917
2021-11-30 20:00:00,2021-10-31 23:00:00,0.95,6.554646825e-05,0,2.9,0,1.751384139
2021-11-30 21:00:00,2021-10-31 23:00:00,0.95,7.332571113e-05,0,2.8,0,3.054665089
2021-11-30 22:00:00,2021-10-31 23:00:00,0.95,0.0005700874608,0,2.7,0,2.201317549
2021-11-30 23:00:00,2021-10-31 23:00:00,0.95,0.0001856288582,0,2.7,0,1.293552041
